provincia;municipio;estacion;magnitud;punto_muestreo;ano;mes;dia;h01;v01;h02;v02;h03;v03;h04;v04;h05;v05;h06;v06;h07;v07;h08;v08;h09;v09;h10;v10;h11;v11;h12;v12;h13;v13;h14;v14;h15;v15;h16;v16;h17;v17;h18;v18;h19;v19;h20;v20;h21;v21;h22;v22;h23;v23;h24;v24
28;58;4;20;28058004_20_59;2025;9;9;0,4;T;22,2;T;10,6;T;;N;13,7;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;58;4;30;28058004_30_59;2025;9;9;0,1;T;0,1;T;0,1;T;0,1;T;0,1;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;58;4;42;28058004_42_2;2025;9;9;1,4;T;1,4;T;1,5;T;1,5;T;1,4;T;;N;;N;;N;1,4;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;58;4;44;28058004_44_2;2025;9;9;0,2;T;0,1;T;0,2;T;0,2;T;0,1;T;;N;;N;;N;0,1;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;58;4;431;28058004_431_59;2025;9;9;0,2;T;0,1;T;0,2;T;0,3;T;0,7;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;6;4;7;28006004_7_8;2025;9;9;1;T;1;T;1;T;1;T;1;T;1;T;2;T;2;T;2;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;6;4;8;28006004_8_8;2025;9;9;9;T;3;T;2;T;2;T;5;T;11;T;12;T;7;T;7;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;6;4;10;28006004_10_49;2025;9;9;9;T;8;T;9;T;7;T;5;T;8;T;9;T;9;T;6;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;6;4;12;28006004_12_8;2025;9;9;11;T;5;T;4;T;4;T;7;T;13;T;15;T;9;T;10;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;6;4;14;28006004_14_6;2025;9;9;50;T;50;T;50;T;52;T;50;T;43;T;42;T;48;T;50;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;6;4;20;28006004_20_59;2025;9;9;2,9;T;0,9;T;0,7;T;0,7;T;0,5;T;0,8;T;0,8;T;0,7;T;0,8;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;6;4;30;28006004_30_59;2025;9;9;0,1;T;0,1;T;0,1;T;0,1;T;0,1;T;0,1;T;0,1;T;0,1;T;0,1;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;6;4;42;28006004_42_2;2025;9;9;1,4;T;1,3;T;1,3;T;1,2;T;1,3;T;1,3;T;1,3;T;1,3;T;1,3;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;6;4;44;28006004_44_2;2025;9;9;0,1;T;0,1;T;0,1;T;0,1;T;0,1;T;0,1;T;0,1;T;0,1;T;0,1;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;6;4;431;28006004_431_59;2025;9;9;1;T;0,5;T;0,3;T;0,4;T;0,3;T;0,5;T;0,4;T;0,4;T;0,4;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;65;14;7;28065014_7_8;2025;9;9;1;T;1;T;1;T;2;T;2;T;2;T;6;T;5;T;5;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;65;14;8;28065014_8_8;2025;9;9;12;T;16;T;13;T;15;T;20;T;35;T;38;T;19;T;17;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;65;14;9;28065014_9_49;2025;9;9;5;T;4;T;6;T;4;T;2;T;3;T;3;T;2;T;4;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;65;14;10;28065014_10_49;2025;9;9;17;T;17;T;15;T;13;T;10;T;7;T;4;T;2;T;5;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;65;14;12;28065014_12_8;2025;9;9;14;T;18;T;16;T;17;T;23;T;38;T;47;T;27;T;25;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;65;14;14;28065014_14_6;2025;9;9;64;T;54;T;44;T;39;T;34;T;22;T;21;T;37;T;44;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;67;1;7;28067001_7_8;2025;9;9;1;T;2;T;1;T;2;T;1;T;2;T;5;T;14;T;3;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;67;1;8;28067001_8_8;2025;9;9;5;T;5;T;6;T;6;T;8;T;9;T;16;T;27;T;9;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;67;1;10;28067001_10_49;2025;9;9;16;T;10;T;9;T;12;T;14;T;15;T;17;T;21;T;27;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;67;1;12;28067001_12_8;2025;9;9;7;T;7;T;8;T;9;T;10;T;13;T;25;T;49;T;13;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;67;1;14;28067001_14_6;2025;9;9;60;T;57;T;45;T;46;T;38;T;36;T;26;T;29;T;65;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;7;4;7;28007004_7_8;2025;9;9;1;T;1;T;1;T;1;T;1;T;8;T;5;T;7;T;6;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;7;4;8;28007004_8_8;2025;9;9;7;T;7;T;10;T;18;T;26;T;49;T;32;T;22;T;16;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;7;4;9;28007004_9_49;2025;9;9;3;T;2;T;6;T;6;T;5;T;5;T;9;T;7;T;1;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;7;4;12;28007004_12_8;2025;9;9;9;T;9;T;12;T;20;T;28;T;61;T;39;T;32;T;26;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;7;4;14;28007004_14_6;2025;9;9;70;T;68;T;58;T;39;T;28;T;7;T;26;T;37;T;47;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;74;7;7;28074007_7_8;2025;9;9;2;T;2;T;2;T;3;T;4;T;7;T;10;T;10;T;9;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;74;7;8;28074007_8_8;2025;9;9;15;T;13;T;15;T;17;T;18;T;27;T;35;T;25;T;19;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;74;7;9;28074007_9_49;2025;9;9;8;T;9;T;8;T;8;T;13;T;11;T;8;T;7;T;6;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;74;7;10;28074007_10_49;2025;9;9;14;T;15;T;13;T;18;T;26;T;20;T;16;T;15;T;11;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;74;7;12;28074007_12_8;2025;9;9;18;T;16;T;19;T;21;T;25;T;37;T;50;T;40;T;32;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;74;7;14;28074007_14_6;2025;9;9;58;T;53;T;49;T;39;T;36;T;26;T;21;T;33;T;44;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;80;3;7;28080003_7_8;2025;9;9;1;T;1;T;1;T;1;T;1;T;2;T;4;T;3;T;1;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;80;3;8;28080003_8_8;2025;9;9;9;T;10;T;17;T;24;T;28;T;24;T;22;T;10;T;6;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;80;3;10;28080003_10_49;2025;9;9;9;T;8;T;12;T;12;T;14;T;10;T;11;T;10;T;8;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;80;3;12;28080003_12_8;2025;9;9;11;T;12;T;19;T;26;T;30;T;27;T;28;T;15;T;8;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;80;3;14;28080003_14_6;2025;9;9;73;T;70;T;53;T;40;T;34;T;42;T;44;T;57;T;65;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;9;1;7;28009001_7_8;2025;9;9;2;T;2;T;2;T;2;T;2;T;2;T;2;T;2;T;2;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;9;1;8;28009001_8_8;2025;9;9;3;T;3;T;3;T;3;T;3;T;3;T;4;T;3;T;3;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;9;1;9;28009001_9_49;2025;9;9;3;T;4;T;2;T;1;T;1;T;1;T;1;T;2;T;1;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;9;1;12;28009001_12_8;2025;9;9;6;T;6;T;6;T;6;T;6;T;6;T;7;T;7;T;6;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;9;1;14;28009001_14_6;2025;9;9;59;T;59;T;59;T;58;T;55;T;54;T;54;T;57;T;61;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;92;5;1;28092005_1_38;2025;9;9;1;T;1;T;1;T;1;T;1;T;1;T;1;T;1;T;1;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;92;5;6;28092005_6_48;2025;9;9;0,3;T;0,3;T;0,3;T;0,4;T;0,5;T;0,6;T;0,6;T;0,7;T;0,5;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;92;5;7;28092005_7_8;2025;9;9;2;T;2;T;2;T;3;T;16;T;42;T;34;T;8;T;7;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;92;5;8;28092005_8_8;2025;9;9;6;T;10;T;10;T;23;T;42;T;63;T;58;T;25;T;18;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;92;5;10;28092005_10_49;2025;9;9;4;T;8;T;11;T;11;T;13;T;20;T;31;T;31;T;52;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;92;5;12;28092005_12_8;2025;9;9;9;T;14;T;13;T;28;T;66;T;127;T;110;T;37;T;28;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;92;5;14;28092005_14_6;2025;9;9;73;T;66;T;63;T;45;T;23;T;5;T;10;T;39;T;49;T;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
